match_id,season,match_name,home_team,away_team,venue,batting_innings,bowling_innings,Player_name,Starting_11,bowling_team_bowl,batting_team_bat,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_Overs_Bowled,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck,Captain/Vice Captain
10329,2008,MI v RR,MI,RR,"Dr DY Patil Sports Academy, Mumbai",1.0,2.0,Mahesh Rawat,4.0,,RR,1.0,1.0,0.0,0.0,,,,1.0,0.0,25.0,,2.0,0,43,NC
10330,2008,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Mahesh Rawat,4.0,,,1.0,5.0,0.0,0.0,,,,,0.0,5.0,,,0,40,NC
10331,2008,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Mahesh Rawat,4.0,,RR,,,,,,,,3.0,1.0,38.0,,1.0,0,39,NC
10332,2008,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mahesh Rawat,4.0,,RR,5.0,4.0,0.0,1.0,,,,1.0,0.0,18.0,,0.0,0,82,NC
10333,2008,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mahesh Rawat,4.0,,,23.0,19.0,1.0,2.0,,,,,1.0,31.0,,,0,65,NC
10334,2008,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2.0,1.0,Mahesh Rawat,4.0,,,,,,,,,,1.0,0.0,12.0,,0.0,0,35,NC
10335,2008,DC v RR,DC,RR,"Wankhede Stadium, Mumbai",1.0,2.0,Mahesh Rawat,4.0,,RR,,,,,,,,0.0,0.0,10.0,,1.0,0,55,NC
10336,2009,RCB v RR,RCB,RR,"Newlands, Cape Town",2.0,1.0,Mahesh Rawat,4.0,,RR,2.0,4.0,0.0,0.0,,,,1.0,0.0,20.0,,1.0,0,43,NC
10337,2009,KKR v RR,KKR,RR,"Newlands, Cape Town",1.0,2.0,Mahesh Rawat,4.0,,,4.0,7.0,0.0,0.0,,,,2.0,0.0,24.0,,0.0,0,69,NC
10338,2009,PBKS v RR,PBKS,RR,"Newlands, Cape Town",2.0,1.0,Mahesh Rawat,4.0,,RR,,,,,,,,3.0,0.0,38.0,,1.0,0,23,NC
10339,2009,CSK v RR,CSK,RR,"SuperSport Park, Centurion",2.0,1.0,Mahesh Rawat,4.0,,RR,4.0,6.0,0.0,0.0,,,,1.0,1.0,28.0,,1.0,0,41,NC
10340,2013,RR v PWI,RR,PWI,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mahesh Rawat,4.0,,PWI,8.0,6.0,0.0,1.0,,,,0.0,0.0,25.0,,1.0,0,54,NC
10341,2013,PWI v KKR,PWI,KKR,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Mahesh Rawat,4.0,,PWI,0.0,0.0,0.0,0.0,,,,,0.0,2.0,,,1,22,NC
10342,2018,RR v SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Mahipal Lomror,4.0,RR,RR,,,,,,,,,,,,,0,61,NC
10343,2018,RR v PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mahipal Lomror,4.0,RR,RR,11.0,12.0,0.0,0.0,0.0,8.0,[11],,0.0,15.0,1.0,,0,40,NC
10344,2019,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mahipal Lomror,4.0,,,9.0,9.0,0.0,1.0,0.0,19.0,"[8, 10]",,0.0,14.0,2.0,,0,17,NC
10345,2019,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mahipal Lomror,4.0,,RR,,,,,,,,1.0,0.0,12.0,,0.0,0,27,NC
10346,2020,RR v DC,RR,DC,Sharjah Cricket Stadium,2.0,1.0,Mahipal Lomror,4.0,,RR,8.0,3.0,0.0,2.0,,,,,0.0,14.0,,,0,10,NC
10347,2020,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Mahipal Lomror,4.0,,RR,1.0,2.0,0.0,0.0,,,,,0.0,5.0,,,0,72,NC
10348,2020,RCB v RR,RCB,RR,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mahipal Lomror,4.0,,RR,11.0,13.0,0.0,1.0,,,,,0.0,16.0,,,0,83,NC
10349,2021,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Mahipal Lomror,4.0,RR,RR,47.0,39.0,3.0,1.0,,,,,1.0,62.0,,,0,43,NC
10350,2021,SRH v RR,SRH,RR,Dubai International Cricket Stadium,1.0,2.0,Mahipal Lomror,4.0,RR,RR,19.0,24.0,1.0,0.0,0.0,5.0,[2],,0.0,25.0,1.0,,0,93,NC
10351,2021,RR v RCB,RR,RCB,Dubai International Cricket Stadium,1.0,2.0,Mahipal Lomror,4.0,RR,RR,29.0,28.0,1.0,1.0,1.0,22.0,"[6, 8, 10]",,1.0,61.0,3.0,,0,17,NC
10352,2021,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,1.0,2.0,Mahipal Lomror,4.0,RR,RR,3.0,4.0,0.0,0.0,0.0,13.0,"[10, 12]",,0.0,9.0,2.0,,0,54,NC
10353,2022,GT v RCB,GT,RCB,"Brabourne Stadium, Mumbai",1.0,2.0,Mahipal Lomror,4.0,,RCB,43.0,17.0,4.0,2.0,0.0,7.0,[11],,1.0,67.0,1.0,,0,17,NC
10354,2022,RCB v CSK,RCB,CSK,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mahipal Lomror,4.0,,RCB,16.0,8.0,1.0,2.0,,,,1.0,0.0,32.0,,0.0,0,64,NC
10355,2022,SRH v RCB,SRH,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Mahipal Lomror,4.0,RCB,,42.0,27.0,2.0,3.0,,,,,1.0,61.0,,,0,9,NC
10356,2022,RCB v PBKS,RCB,PBKS,"Brabourne Stadium, Mumbai",2.0,1.0,Mahipal Lomror,4.0,,RCB,,,,,0.0,7.0,[7],1.0,0.0,12.0,1.0,0.0,0,5,NC
10357,2022,RCB v GT,RCB,GT,"Wankhede Stadium, Mumbai",2.0,1.0,Mahipal Lomror,4.0,RCB,,6.0,3.0,1.0,0.0,,,,,0.0,12.0,,,0,21,NC
10358,2022,LSG v RCB,LSG,RCB,"Eden Gardens, Kolkata",1.0,2.0,Mahipal Lomror,4.0,,RCB,,,,,0.0,11.0,[7],,0.0,4.0,1.0,,0,55,NC
10359,2022,RR v RCB,RR,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mahipal Lomror,4.0,,RCB,14.0,9.0,0.0,2.0,,,,,0.0,20.0,,,0,53,NC
10360,2023,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mahipal Lomror,4.0,,RCB,8.0,10.0,0.0,0.0,,,,,0.0,12.0,,,0,76,NC
10361,2023,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mahipal Lomror,4.0,,RCB,26.0,18.0,2.0,0.0,,,,,0.0,36.0,,,0,11,NC
10362,2023,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mahipal Lomror,4.0,,RCB,0.0,5.0,0.0,0.0,,,,,0.0,2.0,,,1,0,NC
10363,2023,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mahipal Lomror,4.0,,RCB,7.0,9.0,0.0,1.0,,,,,0.0,12.0,,,0,54,NC
10364,2023,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mahipal Lomror,4.0,,RCB,8.0,6.0,0.0,1.0,,,,,0.0,13.0,,,0,62,NC
10365,2023,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1.0,2.0,Mahipal Lomror,4.0,RCB,RCB,34.0,18.0,3.0,1.0,,,,,1.0,55.0,,,0,17,NC
10366,2023,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mahipal Lomror,4.0,RCB,RCB,3.0,4.0,0.0,0.0,0.0,4.0,[15],1.0,0.0,15.0,1.0,0.0,0,25,VC
10367,2023,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Mahipal Lomror,4.0,,RCB,54.0,29.0,3.0,6.0,0.0,13.0,[10],1.0,1.0,92.0,1.0,0.0,0,13,NC
10368,2023,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mahipal Lomror,4.0,,RCB,1.0,3.0,0.0,0.0,,,,,0.0,5.0,,,0,72,NC
10369,2023,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mahipal Lomror,4.0,,,1.0,2.0,0.0,0.0,,,,1.0,0.0,13.0,,0.0,0,60,NC
10370,2023,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mahipal Lomror,4.0,,RCB,,,,,,,,1.0,0.0,12.0,,0.0,0,9,NC
10371,2008,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Makhaya Ntini,4.0,CSK,,,,,,,,,,,,,,0,5,NC
10372,2008,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Makhaya Ntini,4.0,CSK,CSK,,,,,0.0,29.0,"[1, 3, 5, 16]",,0.0,4.0,4.0,,0,26,NC
10373,2008,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Makhaya Ntini,4.0,CSK,,11.0,12.0,0.0,2.0,0.0,17.0,"[1, 3, 5]",1.0,1.0,41.0,3.0,0.0,0,34,NC
10374,2008,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",2.0,1.0,Makhaya Ntini,4.0,CSK,,,,,,0.0,37.0,"[1, 3, 6, 15]",,0.0,4.0,4.0,,0,85,C
10375,2008,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Makhaya Ntini,4.0,CSK,CSK,,,,,4.0,21.0,"[1, 3, 5, 17]",,1.0,140.0,4.0,,0,56,NC
10376,2008,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Makhaya Ntini,4.0,CSK,,0.0,6.0,0.0,0.0,0.0,27.0,"[1, 3, 5, 18]",,0.0,6.0,4.0,,1,72,NC
10377,2008,DC v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Makhaya Ntini,4.0,CSK,,,,,,0.0,43.0,"[1, 3, 15, 20]",,0.0,2.0,4.0,,0,46,NC
10378,2008,CSK v PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",2.0,1.0,Makhaya Ntini,4.0,CSK,,,,,,1.0,24.0,"[1, 3, 5, 18]",,0.0,31.0,4.0,,0,76,NC
10379,2008,CSK v RR,CSK,RR,"Dr DY Patil Sports Academy, Mumbai",1.0,2.0,Makhaya Ntini,4.0,CSK,,,,,,2.0,23.0,"[2, 4, 6, 8]",0.0,1.0,72.0,4.0,1.0,0,11,NC
10380,2013,PWI v PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Manan Vohra,4.0,,PBKS,,,,,,,,,,,,,0,56,NC
10381,2013,PBKS v CSK,PBKS,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Manan Vohra,4.0,,PBKS,43.0,28.0,0.0,7.0,,,,,1.0,62.0,,,0,9,NC
10382,2013,RR v PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Manan Vohra,4.0,,PBKS,16.0,11.0,0.0,3.0,,,,,1.0,25.0,,,0,35,NC
10383,2013,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Manan Vohra,4.0,,PBKS,3.0,6.0,0.0,0.0,,,,,0.0,7.0,,,0,88,NC
10384,2013,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Manan Vohra,4.0,,PBKS,17.0,16.0,0.0,2.0,,,,,0.0,23.0,,,0,45,NC
10385,2013,PBKS v PWI,PBKS,PWI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Manan Vohra,4.0,,PBKS,0.0,1.0,0.0,0.0,,,,,0.0,4.0,,,1,97,NC
10386,2013,PBKS v DC,PBKS,DC,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1.0,2.0,Manan Vohra,4.0,,,22.0,13.0,0.0,3.0,,,,1.0,1.0,41.0,,0.0,0,0,NC
10387,2013,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",1.0,2.0,Manan Vohra,4.0,,PBKS,,,,,,,,1.0,0.0,12.0,,0.0,0,95,NC
10388,2013,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",2.0,1.0,Manan Vohra,4.0,,PBKS,31.0,21.0,1.0,3.0,,,,,1.0,46.0,,,0,17,NC
10389,2013,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2.0,1.0,Manan Vohra,4.0,,PBKS,1.0,2.0,0.0,0.0,,,,,0.0,5.0,,,0,98,NC
