match_id,season,match_name,home_team,away_team,venue,batting_innings,bowling_innings,Player_name,Starting_11,bowling_team_bowl,batting_team_bat,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_Overs_Bowled,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck,Total_FP
20333,2016,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Umesh Yadav,4.0,KKR,,2.0,3.0,0.0,0.0,3.0,33.0,"[8, 17, 19]",,1.0,107.0,3.0,,0,60,23.0
20334,2016,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,KKR,,,,,,1.0,56.0,"[7, 9, 18, 20]",,0.0,23.0,4.0,,0,98,4.0
20335,2016,KKR v GL,KKR,GL,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,KKR,,,,,,0.0,26.0,"[5, 7, 14]",,0.0,4.0,3.0,,0,23,4.0
20337,2017,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,KKR,,,,,,4.0,33.0,"[2, 7, 13, 18]",,1.0,112.0,4.0,,0,95,4.0
20338,2017,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",2.0,1.0,Umesh Yadav,4.0,KKR,,,,,,0.0,27.0,"[1, 3, 13]",,0.0,4.0,3.0,,0,85,31.0
20339,2017,KKR v GL,KKR,GL,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,KKR,,,,,,1.0,53.0,"[3, 8, 13, 17]",1.0,0.0,31.0,4.0,0.0,0,97,45.0
20340,2017,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,KKR,KKR,,,,,1.0,17.0,"[13, 15]",1.0,1.0,45.0,2.0,0.0,0,81,35.0
20341,2017,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Umesh Yadav,4.0,KKR,,2.0,4.0,0.0,0.0,1.0,15.0,"[2, 4, 6]",,0.0,35.0,3.0,,0,5,29.0
20342,2017,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",2.0,1.0,Umesh Yadav,4.0,KKR,,,,,,1.0,28.0,"[1, 3, 20]",,1.0,29.0,3.0,,0,10,29.0
20343,2017,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Umesh Yadav,4.0,KKR,,,,,,1.0,38.0,"[2, 7, 11, 14]",,1.0,29.0,4.0,,0,62,4.0
20344,2017,KKR v RPS,KKR,RPS,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,KKR,KKR,,,,,0.0,30.0,"[2, 7, 11, 15]",,0.0,4.0,4.0,,0,42,35.0
20345,2017,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Umesh Yadav,4.0,KKR,,2.0,2.0,0.0,0.0,1.0,23.0,"[2, 4, 16, 18]",,0.0,35.0,4.0,,0,70,91.0
20346,2017,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Umesh Yadav,4.0,KKR,,,,,,3.0,36.0,"[1, 3, 6, 20]",,1.0,91.0,4.0,,0,74,29.0
20347,2017,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",2.0,1.0,Umesh Yadav,4.0,KKR,KKR,,,,,1.0,26.0,"[1, 3, 5]",,1.0,29.0,3.0,,0,10,6.0
20349,2017,MI v KKR,MI,KKR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Umesh Yadav,4.0,KKR,KKR,,,,,2.0,21.0,"[1, 3, 5, 16]",,1.0,58.0,4.0,,0,72,31.0
20350,2018,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1.0,2.0,Umesh Yadav,4.0,RCB,,2.0,3.0,0.0,0.0,1.0,23.0,"[1, 3, 15]",,0.0,31.0,2.3,,0,8,56.0
20352,2018,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Umesh Yadav,4.0,RCB,,,,,,3.0,23.0,"[2, 4, 6, 17]",,1.0,103.0,4.0,,0,20,6.0
20353,2018,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Umesh Yadav,4.0,RCB,RCB,,,,,0.0,59.0,"[4, 10, 16, 20]",1.0,0.0,6.0,4.0,0.0,0,71,71.0
20354,2018,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Umesh Yadav,4.0,RCB,,1.0,2.0,0.0,0.0,2.0,36.0,"[1, 3, 15, 17]",,1.0,71.0,4.0,,0,98,31.0
20355,2018,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Umesh Yadav,4.0,RCB,RCB,,,,,1.0,27.0,"[1, 3, 5, 9]",,1.0,31.0,4.0,,0,6,45.0
20356,2018,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Umesh Yadav,4.0,RCB,,0.0,1.0,0.0,0.0,1.0,23.0,"[2, 4, 6, 8]",0.0,1.0,45.0,4.0,1.0,1,8,0.0
20357,2018,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Umesh Yadav,4.0,RCB,RCB,,,,,0.0,36.0,"[2, 5, 12, 20]",,0.0,0.0,3.1,,0,70,69.0
20358,2018,CSK v RCB,CSK,RCB,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Umesh Yadav,4.0,RCB,RCB,1.0,2.0,0.0,0.0,2.0,29.0,"[2, 4, 6, 15]",0.0,1.0,69.0,4.0,1.0,0,33,67.0
20359,2018,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Umesh Yadav,4.0,RCB,,1.0,5.0,0.0,0.0,2.0,15.0,"[3, 5, 9]",,1.0,67.0,3.0,,0,79,37.0
20360,2018,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",2.0,1.0,Umesh Yadav,4.0,RCB,,,,,,1.0,36.0,"[2, 4, 14, 16]",1.0,1.0,37.0,4.0,0.0,0,94,4.0
20361,2018,PBKS v RCB,PBKS,RCB,"Holkar Cricket Stadium, Indore",2.0,1.0,Umesh Yadav,4.0,RCB,,,,,,0.0,28.0,"[2, 5, 15]",,0.0,4.0,3.0,,0,40,87.0
20362,2018,RCB v SRH,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Umesh Yadav,4.0,RCB,,,,,,3.0,23.0,"[1, 3, 5, 13]",,1.0,87.0,4.0,,0,54,4.0
20363,2018,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Umesh Yadav,4.0,RCB,RCB,,,,,0.0,31.0,"[1, 3, 7, 14]",,0.0,4.0,4.0,,0,23,105.0
20364,2019,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Umesh Yadav,4.0,RCB,RCB,0.0,1.0,0.0,0.0,3.0,25.0,"[2, 4, 9, 14]",,1.0,105.0,4.0,,1,41,5.0
